Date du comptage;Année de naissance;Site d'observation;Nom du professionnel;Espèce observée;Origine du naissain;Numéro de lanterne;Numero de plateau sur la lanterne;Numéro de panier;Lot pour traitement;Nombre de vivantes comptées;Nombres de mortes ou moribondes comptées;Nombre de moules au départ;Date arrivée sur parc;Type de lot pour Jean-Yvon;
Date;AnneeNais;Site;Nom;Espece;Origine;Lanterne;Plateau;Panier;Lot;NbVivantes;NbMortes;NbInit;DateArr;Type;Commentaire
02/11/2021;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
02/12/2021;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
02/12/2021;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
03/01/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
03/01/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
31/01/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
31/01/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
07/03/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
07/03/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;95;5;100;NA;Edulis ref;
29/03/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
29/03/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
28/04/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
28/04/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
30/05/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
30/05/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
04/07/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;94;6;100;NA;Edulis ref;
04/07/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
28/07/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
28/07/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
30/08/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;lot 1;94;6;100;NA;Edulis ref;
30/08/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;lot 1;94;6;100;NA;Edulis ref;
29/09/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;lot 1;91;9;100;NA;Edulis ref;
29/09/2022;2021;6- Arguenon;Anonymous_7;Edulis;penestin;NA;NA;1;lot 1;90;10;100;NA;Edulis ref;
22/09/2017;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;22/09/2017;NA;
22/09/2017;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;22/09/2017;NA;
02/11/2017;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;22/09/2017;NA;
02/11/2017;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;22/09/2017;NA;
01/12/2017;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;22/09/2017;NA;
01/12/2017;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;22/09/2017;NA;
02/01/2018;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;22/09/2017;NA;
02/01/2018;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;89;11;100;22/09/2017;NA;
30/01/2018;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;76;24;100;22/09/2017;NA;
30/01/2018;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;91;9;100;22/09/2017;NA;
23/02/2018;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;92;8;100;22/09/2017;NA;
23/02/2018;2017;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;93;7;100;22/09/2017;NA;
02/10/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
02/10/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
31/10/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
31/10/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
28/11/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
28/11/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
23/12/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
23/12/2019;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
27/01/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;NA;Edulis ref;
27/01/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;89;11;100;NA;Edulis ref;
25/02/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;93;7;100;NA;Edulis ref;
25/02/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;78;22;100;NA;Edulis ref;
24/03/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;80;20;100;NA;Edulis ref;
24/03/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;72;28;100;NA;Edulis ref;
22/04/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;76;24;100;NA;Edulis ref;
22/04/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;67;33;100;NA;Edulis ref;
26/05/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;73;27;100;NA;Edulis ref;
26/05/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;77;23;100;NA;Edulis ref;
22/07/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;68;32;100;NA;Edulis ref;
22/07/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;75;25;100;NA;Edulis ref;
22/08/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;3;Lot 3;55;45;100;NA;Edulis ref;
22/08/2020;2019;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;4;Lot 4;55;45;100;NA;Edulis ref;
01/10/2020;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
01/10/2020;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
29/10/2020;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
29/10/2020;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
01/12/2020;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
01/12/2020;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
04/01/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
04/01/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
02/02/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
02/02/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
27/02/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
27/02/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;NA;Edulis ref;
29/03/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
29/03/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
26/04/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
26/04/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
28/05/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;92;8;100;NA;Edulis ref;
28/05/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
24/06/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;92;8;100;NA;Edulis ref;
24/06/2021;2020;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;88;12;100;NA;Edulis ref;
08/10/2021;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
08/10/2021;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
06/11/2021;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
06/11/2021;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
09/12/2021;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
09/12/2021;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;NA;Edulis ref;
06/01/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
06/01/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;NA;Edulis ref;
03/12/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
03/12/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
03/03/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;90;10;100;NA;Edulis ref;
03/03/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;92;8;100;NA;Edulis ref;
01/04/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
01/04/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;88;12;100;NA;Edulis ref;
02/05/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;87;13;100;NA;Edulis ref;
02/05/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;83;17;100;NA;Edulis ref;
01/06/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;88;12;100;NA;Edulis ref;
01/06/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;82;18;100;NA;Edulis ref;
01/07/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;1;Lot 1;87;13;100;NA;Edulis ref;
01/07/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;2;Lot 2;84;16;100;NA;Edulis ref;
30/08/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;3;Lot 3;79;21;100;NA;Edulis ref;
30/08/2022;2021;2- Aber Benoit;Anonymous_8;Edulis;Penestin;NA;NA;4;Lot 4;86;14;100;NA;Edulis ref;
05/04/2016;2015;2- Aber Benoit;Anonymous_19;Edulis;NA;NA;NA;1;Lot 1;100;0;100;NA;NA;
10/05/2016;2015;2- Aber Benoit;Anonymous_19;Edulis;NA;NA;NA;1;Lot 1;80;20;100;NA;NA;
27/09/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
27/09/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
22/10/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
22/10/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;97;2;99;27/09/2018;Edulis ref;
21/11/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
21/11/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
20/12/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
20/12/2018;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
19/01/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
19/01/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;27/09/2018;Edulis ref;
17/02/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;27/09/2018;Edulis ref;
17/02/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
18/03/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
18/03/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
16/04/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
16/04/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;27/09/2018;Edulis ref;
15/05/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;27/09/2018;Edulis ref;
15/05/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;90;10;100;27/09/2018;Edulis ref;
14/06/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;27/09/2018;Edulis ref;
14/06/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;92;8;100;27/09/2018;Edulis ref;
30/07/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;89;11;100;27/09/2018;Edulis ref;
30/07/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;88;12;100;27/09/2018;Edulis ref;
28/08/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;89;11;100;27/09/2018;Edulis ref;
28/08/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;82;18;100;27/09/2018;Edulis ref;
30/09/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;2;Lot 2;79;21;100;27/09/2018;Edulis ref;
30/09/2019;2018;5- La Fresnay;Anonymous_9;Edulis;Penestin;NA;NA;1;Lot 1;82;18;100;27/09/2018;Edulis ref;
18/12/2015;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;100;0;100;16/06/2015;Edulis Baie d’Yves;
18/12/2015;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;100;0;100;16/05/2015;Edulis ref;
18/12/2015;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;100;0;100;01/06/2015;Edulis La Plaine/Mer;
18/12/2015;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;100;0;100;NA;Gallo. 18m Lannion;
18/12/2015;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;100;0;100;16/06/2015;Edulis Baie d’Yves;
18/12/2015;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;100;0;100;16/05/2015;Edulis ref;
18/12/2015;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;100;0;100;01/06/2015;Edulis La Plaine/Mer;
18/12/2015;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;100;0;100;NA;Gallo. 18m Lannion;
08/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;93;7;100;16/06/2015;Edulis Baie d’Yves;
08/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;92;8;100;16/05/2015;Edulis ref;
08/01/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;90;10;100;01/06/2015;Edulis La Plaine/Mer;
08/01/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;99;1;100;NA;Gallo. 18m Lannion;
08/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;81;19;100;16/06/2015;Edulis Baie d’Yves;
08/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;86;14;100;16/05/2015;Edulis ref;
08/01/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;88;12;100;01/06/2015;Edulis La Plaine/Mer;
08/01/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;98;2;100;NA;Gallo. 18m Lannion;
13/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;100;0;100;16/06/2015;Edulis Baie d’Yves;
13/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;100;0;100;16/05/2015;Edulis ref;
13/01/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;100;0;100;01/06/2015;Edulis La Plaine/Mer;
13/01/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;100;0;100;NA;Gallo. 18m Lannion;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;88;5;100;16/06/2015;Edulis Baie d’Yves;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;87;5;100;16/05/2015;Edulis ref;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;83;7;100;01/06/2015;Edulis La Plaine/Mer;
28/01/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;98;1;100;NA;Gallo. 18m Lannion;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;77;4;100;16/06/2015;Edulis Baie d’Yves;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;81;5;100;16/05/2015;Edulis ref;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;80;8;100;01/06/2015;Edulis La Plaine/Mer;
28/01/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;98;0;100;NA;Gallo. 18m Lannion;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;97;3;100;16/06/2015;Edulis Baie d’Yves;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;97;3;100;16/05/2015;Edulis ref;
28/01/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;97;3;100;01/06/2015;Edulis La Plaine/Mer;
28/01/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;100;0;100;NA;Gallo. 18m Lannion;
29/02/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;82;6;100;16/06/2015;Edulis Baie d’Yves;
29/02/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;83;4;100;16/05/2015;Edulis ref;
29/02/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;80;3;100;01/06/2015;Edulis La Plaine/Mer;
29/02/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;96;2;100;NA;Gallo. 18m Lannion;
17/03/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;84;13;100;16/06/2015;Edulis Baie d’Yves;
17/03/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;83;14;100;16/05/2015;Edulis ref;
17/03/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;83;14;100;01/06/2015;Edulis La Plaine/Mer;
17/03/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;97;3;100;NA;Gallo. 18m Lannion;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;100;0;100;NA;Edulis;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;100;0;100;NA;Edulis;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;100;0;100;NA;Edulis;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;100;0;100;NA;Edulis;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;66;NA;100;16/06/2015;Edulis Baie d’Yves;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;81;NA;100;16/05/2015;Edulis ref;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;65;NA;100;01/06/2015;Edulis La Plaine/Mer;
22/03/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;96;NA;100;NA;Gallo. 18m Lannion;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;66;NA;100;16/06/2015;Edulis Baie d’Yves;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;70;NA;100;16/05/2015;Edulis ref;
22/03/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;67;NA;100;01/06/2015;Edulis La Plaine/Mer;
22/03/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;96;NA;100;NA;Gallo. 18m Lannion;
05/04/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;73;NA;100;16/06/2015;Edulis Baie d’Yves;
05/04/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;74;NA;100;16/05/2015;Edulis ref;
05/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;76;NA;100;01/06/2015;Edulis La Plaine/Mer;
05/04/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;97;NA;100;NA;Gallo. 18m Lannion;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;58;NA;100;16/06/2015;Edulis Baie d’Yves;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;62;NA;100;16/05/2015;Edulis ref;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;58;NA;100;01/06/2015;Edulis La Plaine/Mer;
20/04/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;96;0;100;NA;Gallo. 18m Lannion;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;84;NA;100;NA;Edulis;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;73;NA;100;NA;Edulis;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;70;NA;100;16/06/2015;Edulis Baie d’Yves;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;73;NA;100;16/05/2015;Edulis ref;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;70;NA;100;01/06/2015;Edulis La Plaine/Mer;
20/04/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;96;NA;100;NA;Gallo. 18m Lannion;
